Name	Actor	Genre	Directors	Maturity	Story-line	Popularity	Distributed_by	Production_Company,Name,Production_Company,Distributed_by,Popularity,Story-line,Actor,Maturity,Genre,Directors
80097431,Jeff Foxworthy and Larry the Cable Guy: We’ve Been Thinking...,,,,Grammy-nominated comedians Jeff Foxworthy and Larry the Cable Guy bring their distinctive brand of humor to a packed crowd in Minneapolis.,"Jeff Foxworthy, Larry the Cable Guy",13+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Jay Karas
80108984,Deidra & Laney Rob a Train,"
Netflix
",Netflix,,"With their mother in jail and bills piling up, ambitious small-town teens Deidra and Laney plot a series of train robberies to keep themselves afloat.","Rachel Crow, Ashleigh Murray, Sasheer Zamata",13+ ,"Teen Films, Critically-acclaimed Films, Crime Films, Crime Dramas, Crime Comedies, Comedies, Dramas, Independent Dramas, Independent Films, Independent Comedies",Sydney Freeland
80177406,Patton Oswalt: Annihilation,,,This dynamic and heartfelt special earned an Emmy nomination for Outstanding Writing.,"By turns scathing and candid, Patton Oswalt reflects on the glut of comic material in the Trump era and the dark days following a personal tragedy.",Patton Oswalt,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Bobcat Goldthwait
80244547,Maktub,,,,"After surviving a bomb attack, two low-level mobsters in Jerusalem change their ways and set about making strangers' Wailing Wall prayers come true.","Guy Amir, Hanan Savyon, Itzik Cohen",16+ ,"International Films, Israeli Films, Crime Films, Crime Comedies, Comedies",Oded Raz
80128715,Rodney King,,,Oscar winner Spike Lee directs his frequent collaborator Smith in this complex look at racial tensions in early-'90s LA.,Roger Guenveur Smith gives voice to the man at the center of the brutal police beating that helped fuel the 1992 LA riots. Spike Lee directs.,Roger Guenveur Smith,16+ ,"Hollywood Films, Crime Films, Crime Dramas, Dramas, Dramas based on real life, Social Issue Dramas",Spike Lee
80107084,A Futile and Stupid Gesture,,,,"In a life full of triumph and failure, ""National Lampoon"" co-founder Doug Kenney built a comedy empire, molding pop culture in the 1970s.","Will Forte, Domhnall Gleeson, Emmy Rossum",16+ ,"Hollywood Films, Comedies",David Wain
80059410,Hannibal Buress: Comedy Camisado,,,"A favorite on the stand-up circuit, Buress also hosts a late-night show and has appeared in ""Broad City"" and ""30 Rock.""","In a special packed with stealthy humor, Hannibal Buress tackles zipper etiquette, the legacy of steroids and the fallout from his Bill Cosby routine.",Hannibal Buress,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Lance Bangs
80191804,DeRay Davis: How to Act Black,,,,"Dynamic comic DeRay Davis hits the stage like a ball of fire, nailing the finer points of living, dating and handling show business as a black man.",DeRay Davis,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Marcus Raboy
80183198,"El Especial de Alex Fernández, el Especial",,,,"From a Mexico City theme park, energetic stand-up Alex Fernández riffs on music, cheap toys, insecurity and other fun things about growing up.",Alex Fernández,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Jan Suter
80082862,Patton Oswalt: Talking for Clapping,,,This wry stand-up special earned Oswalt an Emmy for Outstanding Writing and a Grammy for Best Comedy Album.,"On stage in San Francisco, the comedian covers topics like old people getting drugs, his worst stand-up set, gay proms and a horrible birthday clown.",Patton Oswalt,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",
80162210,Felipe Neto: My Life Makes No Sense,,,"In 2012, Felipe Neto's YouTube channel became the first Portuguese-language channel to reach 1 million subscribers.","YouTube sensation Felipe Neto brings the stories from his autobiographical book ""Não Faz Sentido!"" to the stage in this comedy special.",Felipe Neto,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Diego Pignataro
80117461,"Dana Carvey: Straight White Male, 60",,,,Emmy-winning comedian Dana Carvey blends pitch-perfect takes on big personalities with so-true-it-hurts stories from his life as a dad of millennials.,Dana Carvey,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Marcus Raboy
80217826,Kavin Jay: Everybody Calm Down!,,,,"On a mission to defy stereotypes, Malaysian stand-up comedian Kavin Jay shares stories about growing up in the VHS era with his Singapore audience.",Kavin Jay,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Michael McKay
80203522,Barbra: The Music ... The Mem'ries ... The Magic!,,,"With nearly a dozen No. 1 albums, Streisand also belongs to a select club who have won an Emmy, Grammy, Oscar and Tony.","Iconic songstress Barbra Streisand culminates her 13-city tour in Miami with dazzling ballads, Broadway standards and stories from behind the scenes.",Barbra Streisand,13+ ,Music & Musicals,"Barbra Streisand, Jim Gable"
80081987,Girlfriend's Day,"
Magic Stone Productions
Odenkirk Provissiero Entertainment
",Netflix,"Star Bob Odenkirk, an Emmy and Golden Globe nominee for ""Better Call Saul,"" co-wrote this noir comedy's screenplay.","When he's caught up in a deadly conspiracy, an unemployed greeting card writer must create the perfect card for a new holiday to save his skin.","Bob Odenkirk, Amber Tamblyn, Natasha Lyonne",16+ ,"Crime Films, Crime Comedies, Comedies, Dark Comedies, Independent Films, Independent Comedies",Michael Paul Stephenson
80176715,The Legacy of a Whitetail Deer Hunter,"
Rough House Pictures
Scott Rudin Productions
",Netflix,"Josh Brolin and Danny McBride are bickering buddies in this dramedy from director Jody Hill (""Vice Principals"").",A star of hunting videos strives to bond with his 12-year-old son on a wilderness trip but learns familial connections can't be forced.,"Josh Brolin, Danny McBride, Montana Jordan",13+ ,"Hollywood Films, Action & Adventure, Adventures, Comedies, Dramas",Jody Hill
80178543,FINAL FANTASY XIV Dad of Light,,,,A father and son rekindle their bond through the online role-playing game Final Fantasy XIV in this live-action series based on a true story.,"Yudai Chiba, Ren Osugi, Fumika Baba",13+ ,"Series, Japanese Programmes, TV Programmes based on Books, Asian Programmes, Drama Programmes",
80108371,Cedric the Entertainer: Live from the Ville,,,,"Donning his signature suit and fedora, the dapper comic offers a unique spin on getting old, the presidential election and ""Honky Tonk Badonkadonk.""",Cedric the Entertainer,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Troy Miller
80124890,Salvador Martinha - Tip of the Tongue,,,,"Comedian Salvador Martinha talks technology, trends, relationships and more in a stand-up special that doesn't take itself too seriously.",Salvador Martinha,16+ ,"Stand-up & Chat Shows, Comedies, Wacky Comedies, Stand-up Comedy",Vasco Vilarinho
80124728,Ricardo O'Farrill: Abrazo navideño,,,,"The expressive Ricardo O'Farrill uses his astute comedic sensibilities to tease Christmas traditions, and not even Santa Claus escapes unscathed.","Ricardo O'Farrill, Carlos Ballarta, Sofía Niño de Rivera",16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy","Raúl Campos, Jan Suter"
80117452,Neal Brennan: 3 Mics,,,"Neal Brennan was nominated for three Emmy Awards for his work as a writer, director and producer on ""Chappelle's Show.""","Wicked one-liners and soul-baring confessions converge in this uniquely intimate stand-up special from ""Chappelle's Show"" co-creator Neal Brennan.",Neal Brennan,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Neal Brennan
80124725,Carlos Ballarta: El amor es de putos,,,,"Carlos Ballarta mocks daily life in Mexico, including public transit, the education system and the corn seller who betrays your confidence.",Carlos Ballarta,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy","Jan Suter, Raúl Campos Delgado"
80191665,Rodney Carrington: Here Comes the Truth,,,Six of Carrington's albums that blend music and comedy have reached the top 25 of the Billboard Country Albums chart.,"Raunchy country comic and musician Rodney Carrington jokes and sings about life in his 40s, poking fun at sex, relationships and gaining weight.",Rodney Carrington,18+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Brandon Jones
80200015,W. Kamau Bell: Private School Negro,,,"Bell scored an Emmy and an NAACP Image Award nomination for his documentary series ""United Shades of America.""","Comedian W. Kamau Bell muses on parenting in the Trump era, ""free speech"" dustups, woke children's TV and his fear of going off the grid.",W. Kamau Bell,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Shannon Hartman
80134966,Jen Kirkman: Just Keep Livin’?,,,,"Incisive comic Jen Kirkman gets real about women's bodies, the value of alone time and an Italian private tour guide who may have been a ghost.",Jen Kirkman,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Lance Bangs
80196589,Fakkah Fuzz: Almost Banned,,,,Stand-up comic Fakkah Fuzz mines cross-cultural humor from the experience of growing up as an outspoken Malay man in Singapore.,Fakkah Fuzz,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Michael McKay
80117454,Joan Didion: The Center Will Not Hold,,,"Anna Wintour, Calvin Trillin and Harrison Ford are among the many notable interviewees in this Emmy-nominated film.","Literary icon Joan Didion reflects on her remarkable career and personal struggles in this intimate documentary directed by her nephew, Griffin Dunne.",Joan Didion,13+ ,"Critically-acclaimed Films, Documentaries, Critically-acclaimed Documentaries, Biographical Documentaries, Social & Cultural Documentaries",Griffin Dunne
80192065,Carlos Ballarta: Furia Ñera,,,,Mexican comic Carlos Ballarta mocks himself and points out the absurdities of parenthood and how he uses his wife's pregnancies to avoid commitments.,Carlos Ballarta,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy","Raúl Campos, Jan Suter"
80158871,Judd Apatow: The Return,,,,"Judd Apatow returns to stand-up comedy after 25 years, riffing on living with three women, amusing moments from his career and much more.",Judd Apatow,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Marcus Raboy
80081410,"Trailer Park Boys: Drunk, High and Unemployed: Live in Austin",,,,"Ricky, Julian and Bubbles bring their trailer park humor out onto the stage for a night of bravado, schemes and an intoxicated acting demo.","Mike Smith, John Paul Tremblay, Robb Wells",16+ ,"Comedies, Wacky Comedies, Dark Comedies","Gary Howsam, Mike Smith, John Paul Tremblay, Robb Wells"
80183089,Mau Nieto: Viviendo sobrio… desde el bar,,,,"Performing at a bar, Mexican stand-up comedian Mau Nieto dishes on his modest upbringing, his failed relationships and his attempts to stay sober.",Mau Nieto,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy","Raúl Campos, Jan Suter"
70299286,E-Team,Big Mouth ProductionsRed Light Films,,"""E-Team"" co-director Ross Kauffman won an Academy Award and an Emmy for his previous documentary, ""Born into Brothels.""",The courageous investigators of Human Rights Watch's Emergencies Team risk their lives to document unlawful attacks on civilians by brutal dictators.,,16+ ,"Critically-acclaimed Films, Award-winning Films, Documentaries, Critically-acclaimed Documentaries, Social & Cultural Documentaries, Political Documentaries","Katy Chevigny, Ross Kauffman"
80149821,The Rachel Divide,,Netflix,,"Rachel Dolezal, her family and her critics reckon with the aftermath of a national debate sparked by questions about her racial identity.",,13+ ,"Documentaries, Biographical Documentaries, Social & Cultural Documentaries",Laura Brownson
80183197,Sofía Niño de Rivera: Selección Natural,,,"Sofía Niño de Rivera can also be seen in the Netflix Original series ""Club of Crows"" as Emilia, Isabel's friend.","Mexico's Sofía Niño de Rivera brings her dark humor to the stage with jokes about marriage traps, sexually attractive leopards and funny funerals.",Sofía Niño de Rivera,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy","Raúl Campos, Jan Suter"
80185166,Brad Paisley's Comedy Rodeo,,,"Though known for music, Paisley's had guest roles on ""Two and a Half Men,"" ""King of the Hill"" and ""According to Jim.""","Country music star Brad Paisley hosts a night of music and laughs with comics Nate Bargatze, John Heffron, Jon Reep, Sarah Tiana and Mike E. Winfield.","Brad Paisley, Nate Bargatze, John Heffron",13+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Jay Chapman
80213024,Dany Boon: Des Hauts De France,,,"Dany Boon directed and starred in the smash-hit comedy film ""Welcome to the Sticks,"" about the region where he grew up.","In an eclectic one-man show, French superstar Dany Boon reflects on his homeland, his first comedy gig and the challenges of parenting hostile teens.",Dany Boon,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Dany Boon
