Name	Actor	Genre	Directors	Maturity	Story-line	Popularity	Distributed_by	Production_Company,Name,Production_Company,Distributed_by,Popularity,Story-line,Actor,Maturity,Genre,Directors
70302613,PopPixie,Rai 2 (Italy),,,"Protected and empowered by the magical Tree of Life, the miniature metropolis of Pixieville is home to a group of extraordinary little creatures.","Jessie Vinet, Holly Gauthier-Frankel, Jennifer Seguin",7+ ,"Animation, Series, Italian TV Programmes, Kids’ Programmes, TV Cartoons",
80031038,Barbie in Princess Power,"Mainframe Entertainment (2001–2009) (except The Barbie Diaries)  Rainmaker Studios (2009–present)  Arc Productions (2013, 2015, 2016) Technicolor (2011, 2013)",Artisan Entertainment (2001-2003) Family Home Entertainment|FHE]] (2001–2005)  Lionsgate (2004–2006) Universal Studios (2006–present)  Warner Bros. (upcoming live action)[1],,"A princess with a predictable life finds herself transformed by a magical butterfly's kiss into Super Sparkle, a crime-fighting superhero.","Kelly Sheridan, Britt Irvin, Michael Kopsa",7+ ,"Animation, Children & Family Films",Zeke Norton
80136149,Grami's Circus Show,KBS1,,,"Grami, Nemo and Sam, a trio of wacky lions, join ringmaster Jack to train and perform together in their very own circus extravaganza.",,7+ ,"Animation, Series, Asian Programmes, Kids’ Programmes, Comedy Programmes, TV Cartoons, Animal Tales",
80207879,Sab Jholmaal Hai,Sony Yay,,,"In this madcap comedy, two mischievous cats, a talking parrot and a high-strung dog keep getting into trouble while their human is away.",,7+ ,"Animation, Series, Hindi-Language TV Programmes, Indian Programmes, Kids’ Programmes, Talking-Animal Kids' TV, Comedy Programmes, TV Cartoons, Animal Tales",Vijay Roche
80142483,Chiro,,,,"In a colorful world called Square Land, a curious chick named Chiro tackles real-life problems and goes on merry adventures with his siblings.",,All ,"Animation, Series, Asian Programmes, Kids’ Programmes, Talking-Animal Kids' TV, Education, Little Kids TV, Little Kids, TV Cartoons, Education & Guidance, Animal Tales",
70291094,Monster High: 13 Wishes,"YouTube, YouTube Kids",,,"It's a new school year at Monster High, and the little sister of Clawdeen Wolf, Howleen, is determined to be more fangtastic than ever.","Erin Fitzgerald, Missi Hale, Marcus Griffin",All ,"Animation, Series, Kids’ Programmes, TV Cartoons",Steve Sacks
80197979,LEGO:  City,,,,"Minifigures. Maximum adventure. The world of LEGO: City comes to life with police chases, jungle adventures and more.","Ben Pronsky, Ellen Dubin, Ray Chase",All ,"Animation, Series, Danish TV Programmes, Kids’ Programmes, Little Kids TV, Little Kids, TV Cartoons",
80169760,The Real Ghostbusters,ABC (1986–1992)[1]Syndicated (1987),,,Four eccentric paranormal professionals tangle with the bizarre and otherworldly in this animated continuation of the popular live-action movie.,"Frank Welker, Maurice LaMarche, Arsenio Hall",7+ ,"Animation, Series, Kids’ Programmes, TV Cartoons",
80200913,Tip the Mouse,,,,"In his tiny meadow village, curious little mouse Tip enjoys fun and adventure while learning about the world with his furry friends and family.","Alyson Leigh Rosenfeld, Dave Wills, Serra Hirsch",All ,"Animation, Series, Italian TV Programmes, TV Programmes based on Books, Kids’ Programmes, Talking-Animal Kids' TV, Little Kids TV, Little Kids, TV Cartoons, Animal Tales",
70042686,Curious George,,,"Will Ferrell, Drew Barrymore and Eugene Levy lend their voices to this sweet-natured animated adventure.","The Man in the Yellow Hat travels to Africa to find a priceless artifact. But he returns with George, an inquisitive chimp who paints the town red.","Frank Welker, Will Ferrell, Drew Barrymore",All ,"Hollywood Films, Animation, Children & Family Films, Films based on children's books, Little Kids",Matthew O'Callaghan
80221166,Earth to Luna!,Discovery Kids Brazil (BRA)Sprout (U.S.)Tiny Pop (UK),,,"Curious about everything and excited about science, 12-year-old Luna, her brother Jupiter and pet Clyde explore nature to learn about the world.","Angelina Carballo, Raul-Gomez Pina, Eric Anderson",All ,"Animation, Kids' Music, Series, Brazilian TV Programmes, Kids’ Programmes, Education, Little Kids TV, Little Kids, TV Cartoons, Education & Guidance",
80237975,Yoko,,,,"Friends Mai, Oto and Vik's games at the park become magical adventures, thanks to Yoko, who can turn playgrounds into spaceships and camping sites.","Eileen Stevens, Alyson Leigh Rosenfeld, Sarah Natochenny",All ,"Animation, Series, Russian TV Shows, Kids’ Programmes, Little Kids TV, Little Kids, TV Cartoons",
80118841,Figaro Pho,,,,Quirky little Figaro has a whole alphabet's worth of phobias. These wordless animated shorts follow his many fears from A to Z.,Luke Jurevicius,7+ ,"Animation, Series, Australian TV Programmes, Kids’ Programmes, Comedy Programmes, TV Cartoons",Luke Jurevicius
80059047,Robocar Poli,Educational Broadcasting System,,,"When disaster strikes in Brooms Town, police car Robocar Poli, fire truck Robotruck Roy and their friends on the rescue team race to save the day.","Donald Reignoux, Alexis Tomassian, Thomas Sagols",All ,"Animation, Series, Asian Programmes, Kids’ Programmes, Little Kids TV, Little Kids, TV Cartoons",
80065493,LEGO: City,,,,"Lego good guys use boats, fire engines, rockets and more to chase bad guys and fix problems in places like gold mines, city streets, space and parks.",,All ,"Animation, Children & Family Films, Little Kids",
81039045,Paap-O-Meter,,,,"A trio of sky-dwelling ghosts must travel to Earth to teach sinning humans a lesson, but they somehow manage to botch each well-intentioned mission.",,7+ ,"Animation, Series, Hindi-Language TV Programmes, Indian Programmes, Kids’ Programmes, Comedy Programmes, TV Cartoons",
80050007,The Mr. Peabody and Sherman Show,Netflix,,,"Mr. Peabody and Sherman host a zany late-night comedy show from a swanky penthouse, with time-traveling historical figures and a live audience.","Chris Parnell, Max Charles, Dieter Jansen",All ,"Animation, Series, Kids’ Programmes, Talking-Animal Kids' TV, Comedy Programmes, TV Cartoons, Animal Tales",
80208115,Prince Jai Aur Dumdaar Viru,,,,"A prince and a commoner who are best friends keep having to thwart the plots of the prince's scheming, ambitious minister.",,7+ ,"Animation, Series, Hindi-Language TV Programmes, Indian Programmes, Kids’ Programmes, Comedy Programmes, TV Cartoons",Bhavik Thakore
80225953,YOM,,,,"With the mind of a human being, and the body of whichever animal he chooses to be, a young boy protects the world from danger.","Sairaj, Devyani Dagaonkar, Ketan Singh",7+ ,"Animation, Series, Hindi-Language TV Programmes, Indian Programmes, Kids’ Programmes, TV Cartoons",
80007757,Inazuma Eleven,,,,A talented young goalkeeper tries to revive his school's lackluster team in this anime series based on the hit manga and video game.,"Junko Takeuchi, Hirofumi Nojima, Hiroyuki Yoshino",7+ ,"Anime, Anime based on a Video Game, Sports Anime, Anime Series, Series, Japanese Programmes, Kids’ Programmes, Kids' Anime",
80087474,YO-KAI WATCH,,,,"Freeing a spirit trapped inside a magic capsule, Nate and his ghostly new friend have adventures with all sorts of troublesome supernatural beings.","Haruka Tomatsu, Tomokazu Seki, Etsuko Kozakura",All ,"Anime, Anime based on a Video Game, Anime Fantasies, Anime Series, Series, Japanese Programmes, Award-winning TV Programmes, Kids’ Programmes, Kids' Anime",
70213083,Power Rangers Jungle Fury,Toon Disney (Jetix)ABC (ABC Kids),,,The Power Rangers travel to California in search of their new master and find him running a pizza parlor -- so they join the staff to be trained.,"Jason Smith, Aljin Abella, Anna Hutchison",7+ ,"Series, Kids’ Programmes",
70213085,Power Rangers Dino Thunder,ABC Family (Jetix) ABC (ABC Kids),,,"Dr. Tommy Oliver returns when his students discover the Dino Gems that morph them into the Dino Power Rangers, enabling them to stop the evil Mesogog.","James Napier, Kevin Duhaney, Emma Lahana",7+ ,"Series, Kids’ Programmes",
80039394,Dragons: Race to the Edge,Cartoon Network (2012–14)Netflix (2015–18),,"Characters return from the film ""How to Train Your Dragon 2,"" which won a 2014 Golden Globe for Best Animated Feature.","From the creators of ""How to Train Your Dragon"" comes a new series that takes Hiccup and Toothless to the edge of adventure.","Jay Baruchel, America Ferrera, Christopher Mintz-Plasse",7+ ,"Animation, Series, TV Programmes based on Books, Kids’ Programmes, Action & Adventure Programmes, TV Cartoons",
70184127,Big Bad Beetleborgs,FOX (Fox Kids),,,"When three teens free a spirit that offers to grant each a wish, they choose to become their favorite superheroes, launching a series of adventures.","Wesley Barker, Herbie Baez, Elisabeth Lund",7+ ,"Series, Kids’ Programmes, Comedy Programmes, Superheroes",
80011539,VeggieTales in the House,Netflix,,,"Bob the Tomato, Larry the Cucumber and their Veggie pals venture beyond the kitchen counter in these playful adventures with Christian themes.","Phil Vischer, Mike Nawrocki, Rob Paulsen",All ,"Animation, Series, Kids’ Programmes, Little Kids TV, Little Kids, TV Cartoons",
80141858,LEGO Jurassic World: The Indominus Escape,,,,The scientists of Jurassic World create a captivating and terrifying new creature that loves hot dogs. But what happens when the hot dogs run out?,"A.J. LoCascio, Sendhil Ramamurthy, Fred Tatasciore",7+ ,"Animation, Children & Family Films, Comedies, Spoofs & Satires",Michael D. Black
70242898,Power Rangers Super Samurai: Stuck on Christmas,,,,The Samurai Rangers get stuck in the Megazord's cockpit on Christmas Eve when it breaks down. Can the Rangers get out in time for Christmas?,"Alex Heartman, Najee De-Tiege, Hector David Jr.",7+ ,"Series, Kids’ Programmes, Superheroes",
70242897,Power Rangers Super Samurai: Trickster Treat,,,,"When a Nighlok invades the Samurai Rangers' dreams and turns them into nightmares, the Rangers must figure out what is reality and what is illusion.","Alex Heartman, Najee De-Tiege, Hector David Jr.",7+ ,"Series, Kids’ Programmes",
70221569,Power Rangers Samurai: Party Monsters (Halloween Special),,,,"On Halloween night, the creepiest creatures from the Netherworld trade war stories about their battles with the Samurai Power Rangers.","Alex Heartman, Erika Fong, Hector David Jr.",7+ ,"Series, Kids’ Programmes, Superheroes",Akihiro Noguchi
70242899,Power Rangers: Megaforce: The Robo Knight Before Christmas,,,,Robo Knight learns the meaning of Christmas from a group of children when he is mistaken for a donated Christmas toy and is shipped to a foreign land.,"Andrew M. Gray, Ciara Hanna, John Mark Loudermilk",7+ ,"Series, Kids’ Programmes, Superheroes",James Barr
70184126,V.R. Troopers,Broadcast Syndication,,"This popular tokusatsu-style series is a spin-off of the long-running TV franchise ""Mighty Morphin Power Rangers.""",Three friends who study martial arts find themselves defending humanity from a criminal mastermind and his invading army from another dimension.,"Michael Sorich, Gardner Baldwin, Mike Reynolds",7+ ,"Series, Kids’ Programmes",
80196221,Super Wings,EBS1 (South Korea)syndicated (Mainland China)Sprout (United States),,,A cheerful jet and his transforming pals strive to find peaceful solutions to their problems while delivering packages to children around the globe.,"Luca Padovan, Evan Smolin, Junah Jang",All ,"Animation, Series, Asian Programmes, Kids’ Programmes, Little Kids TV, Little Kids, TV Cartoons",
80028827,Super 4,CITV (UK)Netflix (Worldwide)KidsClick (American over-the-air syndication),,,"Follow the daring adventures of Alex the knight, Ruby the pirate, Agent Gene and Twinkle the fairy as they travel through Playmobil-inspired worlds.","Sarah Natochenny, Alyson Leigh Rosenfeld, Billy Bob Thompson",7+ ,"Animation, Series, Kids’ Programmes, Little Kids TV, Little Kids, TV Cartoons",
80112415,The Furchester Hotel,CBeebies (UK)Sprout (US)CBC Kids (Canada),,"This ""Sesame Street"" collaboration boasts guest appearances by Big Bird, Count von Count and more.","Elmo hops across the pond to help his extended monster family solve problems at their ""almost"" world-class establishment, the Furchester Hotel.","Sarah Burgess, Ryan Dillon, Louise Gold",All ,"Series, British Programmes, Kids’ Programmes, Education, Little Kids TV, Little Kids, Education & Guidance",
70213072,Power Rangers Zeo,FOX (Fox Kids),,,"This ""Mighty Morphin Power Rangers"" spinoff finds Tommy and the gang battling new enemies, using abilities acquired from the Zeo Crystal.","Jason David Frank, Catherine Sutherland, Nakia Burrise",7+ ,"Series, Kids’ Programmes, Superheroes",
70213074,Power Rangers Turbo,FOX (Fox Kids),,,"The Rangers use high-tech battle cars to take on Queen Divatox and her Divazords, who mount an attack on the Rangers' beloved Angel Grove.","Johnny Yong Bosch, Nakia Burrise, Blake Foster",7+ ,"Series, Kids’ Programmes, Superheroes",
